pf,m,PKI,DPKI_Lower,DPKI_Upper,DPKI_Mean
0.5666666666666667,5,0.42824338624338626,0.922394891629319,0.9325614121695669,0.9274781518994429
0.5833333333333334,5,0.41177248677248673,0.9131387569908406,0.9238638552680546,0.9185013061294476
0.6,5,0.3953015873015873,0.9027849917982053,0.9140905456167608,0.908437768707483
0.6166666666666667,5,0.3788306878306878,0.8912390519289244,0.903144416940928,0.8971917344349262
0.6333333333333333,5,0.3623597883597884,0.8784011075803546,0.8909227438235816,0.8846619257019681
0.65,5,0.34588888888888886,0.8641659169759719,0.8773169639764091,0.8707414404761905
0.6666666666666666,5,0.32941798941798944,0.848422705757722,0.8622124948245686,0.8553176002911453
0.6833333333333333,5,0.3129470899470899,0.8310550529359939,0.8454885435338697,0.8382717982349318
0.7,5,0.2964761904761905,0.8119407846837261,0.827017909193825,0.8194793469387756
0.7166666666666667,5,0.280005291005291,0.7909518778168666,0.8066667753143449,0.7988093265656058
0.7333333333333333,5,0.26353439153439157,0.7679543755693065,0.7842944900279613,0.7761244327986339
0.75,5,0.24706349206349207,0.742808319359442,0.7597533303004219,0.751280824829932
0.7666666666666666,5,0.23059259259259265,0.7153677018427022,0.7328882448553188,0.7241279733490105
0.7833333333333333,5,0.21412169312169313,0.6854804489595816,0.7035365681032106,0.6945085085313961
0.8,5,0.1976507936507936,0.6529884424573527,0.6715276935970689,0.6622580680272108
0.8166666666666667,5,0.1811798941798942,0.6177276004450833,0.6366826894544158,0.6272051449497495
0.8333333333333334,5,0.16470899470899467,0.5795280437284599,0.598813827999655,0.5891709358640574
0.85,5,0.14823809523809525,0.5382143934781427,0.5577239840728778,0.5479691887755103
0.8666666666666667,5,0.13176719576719573,0.4936062785042384,0.513205823732541,0.5034060511183897
0.8833333333333333,5,0.11529629629629633,0.4455191942114666,0.4650406412774618,0.4552799177444642
0.9,5,0.0988253968253968,0.3937659890926372,0.4129965687304919,0.40338127891156456
0.9166666666666666,5,0.08235449735449739,0.33815956188557383,0.3568255746587561,0.34749256827216496
0.9333333333333333,5,0.06588359788359786,0.27851814694307836,0.2962578747808375,0.2873880108619579
0.95,5,0.04941269841269846,0.21467698071261412,0.23098996146425707,0.2228334710884356
0.9666666666666667,5,0.03294179894179893,0.14651948684014612,0.16065311459878326,0.1535863007194647
0.9833333333333333,5,0.01647089947089952,0.07409623738492356,0.08469413635881311,0.07939518687186833
1.0,5,0.0,0.0,0.0,0.0
0.0,6,0.9882539682539683,0.9826542470435944,0.98741378016729,0.9850340136054422
0.016666666666666666,6,0.9717830687830687,0.9826542470208285,0.9874137801478303,0.9850340135843294
0.03333333333333333,6,0.9553121693121693,0.9826542455865847,0.9874137789218743,0.9850340122542295
0.05,6,0.9388412698412698,0.9826542304473433,0.9874137659812281,0.9850339982142857
0.06666666666666667,6,0.9223703703703704,0.9826541537949827,0.987413700460684,0.9850339271278333
0.08333333333333333,6,0.9058994708994709,0.9826538913284801,0.9874134761106079,0.985033683719544
0.1,6,0.8894285714285715,0.982653184884838,0.9874128722580192,0.9850330285714286
0.11666666666666667,6,0.8729576719576719,0.9826515686811587,0.9874114907542343,0.9850315297176965
0.13333333333333333,6,0.8564867724867725,0.9826482791737091,0.9874086789032391,0.9850284790384741
0.15,6,0.840015873015873,0.9826421485486362,0.9874034383561258,0.985022793452381
0.16666666666666666,6,0.8235449735449736,0.9826314818764514,0.9873943199394739,0.9850129009079627
0.18333333333333332,6,0.807074074074074,0.9826139179936825,0.9873793043542828,0.9849966111739826
0.2,6,0.7906031746031746,0.9825862742268696,0.9873556686302734,0.9849709714285715
0.21666666666666667,6,0.7741322751322751,0.9825443751543101,0.9873198381401571,0.9849321066472336
0.23333333333333334,6,0.7576613756613756,0.9824828657179089,0.9872672238615169,0.9848750447897129
0.25,6,0.7411904761904762,0.982395009158032,0.9871920444133966,0.9847935267857143
0.26666666666666666,6,0.7247195767195768,0.9822724704505547,0.9870871321884159,0.9846798013194853
0.2833333333333333,6,0.7082486772486772,0.9821050861698245,0.986943722656683,0.9845244044132537
0.3,6,0.6917777777777777,0.9818806219603787,0.9867512256586689,0.9843159238095238
0.31666666666666665,6,0.6753068783068783,0.9815845190273524,0.986496977277109,0.9840407481522307
0.3333333333333333,6,0.6588359788359789,0.9811996311774526,0.9861659707560507,0.9836828009667516
0.35,6,0.6423650793650794,0.9807059538642784,0.9857405650132727,0.9832232594387755
0.36666666666666664,6,0.6258941798941798,0.9800803463167329,0.9852001696673287,0.9826402579920308
0.3833333333333333,6,0.6094232804232804,0.9792962470963159,0.9845209062334249,0.9819085766648704
