m,pf,PKI,DPKI_Mal_Lower,DPKI_Mal_Upper
8,0.9429429429429429,0.045635087357569035,2.4842109961850223e-05,2.4044922604893374e-05
8,0.943943943943944,0.044830058079340054,2.2797593352329613e-05,2.206597898167571e-05
8,0.944944944944945,0.044025186433630896,2.088796150828675e-05,2.0217597733734707e-05
8,0.9459459459459459,0.04322047242044146,1.9106636086423533e-05,1.8493410993335594e-05
8,0.9469469469469469,0.04241591603977175,1.744723787939823e-05,1.6887243681157056e-05
8,0.9479479479479479,0.041611517291621776,1.5903585032416615e-05,1.5393111778333043e-05
8,0.948948948948949,0.04080727617599133,1.4469691200006566e-05,1.4005220540626352e-05
8,0.94994994994995,0.04000319269288081,1.313976364252603e-05,1.2717962654298911e-05
8,0.950950950950951,0.03919926684229001,1.1908201261950116e-05,1.152591633323946e-05
8,0.9519519519519519,0.03839549862421884,1.0769592576487264e-05,1.0423843356913515e-05
8,0.9529529529529529,0.0375918880386675,9.718713633567828e-06,9.40668704869407e-06
8,0.953953953953954,0.036788435085635784,8.750525860750306e-06,8.469570194133233e-06
8,0.954954954954955,0.0359851397651238,7.860173854088983e-06,7.607792898733793e-06
8,0.955955955955956,0.03518200207713164,7.042983103503443e-06,6.816830384776218e-06
8,0.9569569569569569,0.03437902202165911,6.2944576546929004e-06,6.092330726759311e-06
8,0.9579579579579579,0.0335761995987064,5.6102777071334196e-06,5.430112525007747e-06
8,0.958958958958959,0.03277353480827322,4.986297147697013e-06,4.82616251700083e-06
8,0.95995995995996,0.03197102765035987,4.418541019430179e-06,4.276633125975265e-06
8,0.960960960960961,0.03116867812496634,3.903202925026878e-06,3.777839946352376e-06
8,0.9619619619619619,0.030366486232092444,3.4366423645321715e-06,3.3262591655413225e-06
8,0.9629629629629629,0.02956445197173827,3.0153820068091237e-06,2.9185249216663652e-06
8,0.963963963963964,0.028762575343903828,2.63610489430175e-06,2.5514265967664587e-06
8,0.964964964964965,0.02796085634858911,2.2956515806254517e-06,2.221906045014093e-06
8,0.965965965965966,0.027159294985794124,1.991017200514332e-06,1.9270547554983565e-06
8,0.9669669669669669,0.02635789125551886,1.7193484716550563e-06,1.6641109491174507e-06
8,0.9679679679679679,0.025556645157763323,1.4779406279342542e-06,1.4304566091233142e-06
8,0.968968968968969,0.02475555669252742,1.2642342836261213e-06,1.2236144448606635e-06
8,0.96996996996997,0.023954625859811337,1.0758122280455372e-06,1.041244788241494e-06
