dataKind,p,DPKI_upper_bound,DPKI_lower_bound,DPKI_experimental,PKI_theory,PKI_experimental,epsilon,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,lambdaBlockHeightMeasured,lambdaBlockTxConfirmMeanMs,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,calibrationScope,PKI_rho,runDir,DPKI_upper_theory_pointMeasured,DPKI_lower_theory_pointMeasured,PKI_theory_pointMeasured,PFixed_lambda_total,PFixed_gamma_on_chain,PFixed_q_manage,PFixed_mu,PFixed_lambda_block,PFixed_service_cas,PFixed_pki_mu,PFixed_pki_q_manage,PFixed_pki_mu_scale
measured_point,0.5,0.2228811298348673,0.14442942330439318,0.1534208236216738,0.12127491921356147,0.12841952917447017,0.1,4.04209097634663,0.5,0.3,0.45,15.760025149385047,16.31675667976121,22.787785850103152,60.060955693208385,4.0,17.134341733875587,0.35191315131368456,p-fixed-service-parameters,0.10122973020855283,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and--platform-\dpki-experiment-prototype\outputs\real_sweeps\p_experiment\final_r2000_p_0p5_r2000,0.22339003757077674,0.14654822201550666,0.13846988102701463,4.071837849131271,0.29999999999999993,0.45,15.955309134540698,15.935206699110568,4.0,17.32004325335509,0.4090412988491218,1.0
plot_curve,0.0,0.09292588162596094,0.06509333203286369,0.08514024147365369,0.07866282422325023,0.07689354872284382,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.0019305019305019305,0.09328023635167343,0.06530914058000634,0.08542563120104886,0.07882568855954188,0.0771496755558112,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.003861003861003861,0.09363555647396189,0.06552552368190227,0.08571010635152305,0.07898856535856504,0.07740367801667683,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.005791505791505792,0.09399183849773723,0.06574247930063015,0.08599366169118894,0.07915145461889442,0.07765550764394875,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.007722007722007722,0.0943490789279104,0.06596000539826849,0.08627629198615921,0.0793143563391048,0.07790511597613498,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.009652509652509652,0.09470727426939228,0.06617809993689587,0.08655799200254657,0.07947727051777095,0.07815245455174356,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.011583011583011584,0.09506642102709378,0.06639676087859088,0.08683875650646371,0.0796401971534676,0.07839747490928255,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.013513513513513514,0.09542651570592581,0.06661598618543213,0.08711858026402328,0.07980313624476948,0.07864012858725998,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.015444015444015444,0.09578755481079927,0.06683577381949815,0.087397458041338,0.07996608779025137,0.07888036712418386,,,,,,,,,,,,,,,,,,,,,,,,,,,
