lambda,runDir,txCount,maxSubmitToHashMs,maxHashToReceiptMs,maxTxTotalMs,maxSignMs,maxNonceMs,maxEstimateGasMs,slowTxOver1000ms,slowSubmitOver1000ms,meanBlockMs,configuredLambdaBlock
2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_90_lambda_2_r200,109,7.6351999044418335,412.5554000139237,415.30829989910126,4.337000012397766,0.0070000886917114,0.0,0,0,90.0,11.11111111111111
4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_90_lambda_4_r200,109,5.595199942588806,500.0694999694824,504.1916000843048,4.937100052833557,0.0094000101089477,0.0,0,0,90.0,11.11111111111111
6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_90_lambda_6_r200,109,5.649099946022034,420.28780007362366,423.1094000339508,4.60290002822876,0.0082999467849731,0.0,0,0,90.0,11.11111111111111
8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_90_lambda_8_r200,109,11.544899940490724,476.4903999567032,480.28619992733,5.039800047874451,0.0084000825881958,0.0,0,0,90.0,11.11111111111111
10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_90_lambda_10_r200,109,5.138200044631958,570.1104999780655,575.260300040245,2.433300018310547,0.0091999769210815,0.0,0,0,90.0,11.11111111111111
12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_90_lambda_12_r200,109,10.924400091171265,507.7484999895096,510.75250005722046,4.051800012588501,0.006600022315979,0.0,0,0,90.0,11.11111111111111
14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_90_lambda_14_r200,109,5.287199974060059,552.4153000116348,556.240700006485,3.8675999641418457,0.0120999813079833,0.0,0,0,90.0,11.11111111111111
16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_90_lambda_16_r200,109,6.271799921989441,540.3902000188828,543.7611000537872,2.1152000427246094,0.0084999799728393,0.0,0,0,90.0,11.11111111111111
18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_90_lambda_18_r200,109,11.38670003414154,531.680999994278,534.4571999311447,3.46809995174408,0.0256999731063842,0.0,0,0,90.0,11.11111111111111
20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_90_lambda_20_r200,109,5.990500092506409,504.79390001297,507.60539996623993,3.482100009918213,0.0078999996185302,0.0,0,0,90.0,11.11111111111111
2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_80_lambda_2_r200,109,6.17519998550415,471.4638999700546,474.60319995880127,2.412100076675415,0.0082000494003295,0.0,0,0,80.0,12.5
4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_80_lambda_4_r200,109,6.257300019264221,381.0303000211716,384.4981000423432,3.1075000762939453,0.00819993019104,0.0,0,0,80.0,12.5
6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_80_lambda_6_r200,109,5.60259997844696,476.3693000078201,479.3237999677658,4.712700009346008,0.0089000463485717,0.0,0,0,80.0,12.5
8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_80_lambda_8_r200,109,4.803099989891052,398.9217998981476,402.13870000839233,1.970900058746338,0.0082999467849731,0.0,0,0,80.0,12.5
10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_80_lambda_10_r200,109,5.401700019836426,358.4399000406265,361.33140003681183,3.5283000469207764,0.0227999687194824,0.0,0,0,80.0,12.5
12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_80_lambda_12_r200,109,6.622399926185608,506.7815999984741,509.6973000764847,3.067700028419494,0.0074999332427978,0.0,0,0,80.0,12.5
14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_80_lambda_14_r200,109,9.98110008239746,542.1674998998642,545.0730999708176,2.348299980163574,0.0044000148773193,0.0,0,0,80.0,12.5
16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_80_lambda_16_r200,109,7.23199999332428,307.95360004901886,312.0700000524521,5.158300042152405,0.0120999813079833,0.0,0,0,80.0,12.5
18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_80_lambda_18_r200,109,11.238099932670591,527.9908000230789,531.026899933815,3.48170006275177,0.0101000070571899,0.0,0,0,80.0,12.5
20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_80_lambda_20_r200,109,7.113399982452393,345.32130002975464,352.3100999593735,2.6495999097824097,0.0404000282287597,0.0,0,0,80.0,12.5
