model,kind,stage,count,meanMs,medianMs,minMs,maxMs
DPKI,intra-on-chain,dpkiOnchainAuthenticateTx,241,101.16899294823531,59.00859999656677,21.075100004673004,785.633200019598
DPKI,intra-on-chain,dpkiOnchainEntityTxIdSign,241,0.8307294611861596,0.8158000111579895,0.46949997544288635,1.5990999937057495
DPKI,intra-on-chain,dpkiOnchainOpenSslVerifyCert,241,12.160780083341717,10.685400009155273,8.121399998664856,25.769499987363815
DPKI,intra-on-chain,dpkiOnchainResolveAuthRecord,241,17.271680083264947,4.178400009870529,1.9275000095367432,269.0532999932766
DPKI,intra-on-chain,dpkiOnchainServiceRecordSign,241,0.8442875525268776,0.8944000005722046,0.5743999779224396,1.9724999964237213
DPKI,intra-on-chain,dpkiOnchainVerifyResolvedRecord,241,3.2017510379993075,3.4054999947547913,2.078000009059906,6.372200012207031
DPKI,management,dpkiManagementAssertionSign,106,17.974931130712886,17.74234999716282,14.639899998903275,65.29219999909401
DPKI,management,dpkiManagementAssertionVerify,106,9.690528301979011,9.709899991750717,8.06020000576973,13.734999984502792
DPKI,management,dpkiManagementBuildMpt,106,5.063710376339139,6.025499999523163,2.3217999935150146,8.066600024700165
DPKI,management,dpkiManagementIssueCertificate,106,83.57111980864462,80.72849999368191,60.500800013542175,165.7490999996662
DPKI,management,dpkiManagementOpenSslIssueCsr,106,17.914811318775392,17.75024999678135,15.709500014781952,22.97189998626709
DPKI,management,dpkiManagementOpenSslIssueExtractPubkey,106,9.567229243100813,9.649250015616417,7.690700024366379,12.71289998292923
DPKI,management,dpkiManagementOpenSslIssueKeygen,106,39.50011037796173,36.90945000946522,17.8783999979496,86.2863000035286
DPKI,management,dpkiManagementOpenSslIssueSignCert,106,14.735123585417586,13.589599996805191,11.6908999979496,109.30050000548363
DPKI,management,dpkiManagementOpenSslVerifyCert,106,9.683614151376599,9.844350010156631,8.001599997282028,11.433599978685379
DPKI,management,dpkiManagementPutCertAndRootTx,106,100.03319716931514,50.940099999308586,18.96340000629425,830.4611999988556
DPKI,management,dpkiManagementTargetExponentialWait,106,77.57196132135842,0,0,899.82720002532
PKI,cross-domain,pkiCrossDomainTargetExponentialWait,91,75.70565494534733,0,0,1857.4328999817371
PKI,cross-domain,pkiLeafAssertionSign,91,18.358419780220306,18.35970002412796,14.52590000629425,30.325000017881393
PKI,cross-domain,pkiLeafAssertionVerify,91,9.816794504831126,9.994000017642975,8.062700003385544,12.250299990177155
PKI,cross-domain,pkiLeafOcspHttpQuery,91,17.44263186756071,12.776099979877472,10.620700001716614,107.55079999566078
PKI,cross-domain,pkiOpenSslVerifyLeaf,91,9.625930768447917,9.703600019216537,7.623400002717972,13.312299996614456
PKI,cross-domain,pkiOpenSslVerifyRootCA,91,9.456427471650827,9.442399978637695,7.745200008153915,12.222900003194809
PKI,cross-domain,pkiOpenSslVerifySourceCA,91,9.471399997289364,9.549600005149841,7.943000018596649,12.25
PKI,cross-domain,pkiOpenSslVerifyTargetCA,91,9.495192308019806,9.605399996042252,7.770900011062622,11.101999998092651
PKI,cross-domain,pkiRootCAAssertionSign,91,18.88112637400627,18.468800008296967,14.72189998626709,69.012600004673
PKI,cross-domain,pkiRootCAAssertionVerify,91,10.092553845801197,10.084699988365173,8.22529998421669,17.473000019788742
PKI,cross-domain,pkiRootCAOcspHttpQuery,91,18.370190110507902,13.593400001525879,10.495199978351593,115.26549997925758
PKI,cross-domain,pkiSourceCAAssertionSign,91,18.084750550788836,18.200699985027313,14.705700010061264,24.17569997906685
PKI,cross-domain,pkiSourceCAAssertionVerify,91,9.929952747219211,10.023899972438812,7.862399995326996,12.319400012493134
PKI,cross-domain,pkiSourceCAOcspHttpQuery,91,15.52390000125864,13.584899991750717,10.396599978208542,40.09160000085831
PKI,cross-domain,pkiTargetCAAssertionSign,91,17.981672525405884,18.19590002298355,14.471100002527237,22.550799995660782
PKI,cross-domain,pkiTargetCAAssertionVerify,91,9.872475823858283,10.066300004720688,8.037600010633469,13.491899996995926
PKI,cross-domain,pkiTargetCAOcspHttpQuery,91,15.13416593513646,13.3541000187397,10.523100018501282,37.80009999871254
PKI,intra-pki,pkiIntraPkiTargetExponentialWait,811,198.17470776839997,50.4539999961853,0,1394.0640000104904
PKI,intra-pki,pkiLeafOcspHttpQuery,811,16.9561720105708,12.932799994945526,10.479300022125244,104.75770002603531
PKI,intra-pki,pkiOpenSslAssertionSign,811,18.16785450068414,18.36599999666214,14.319499999284744,25.470399975776672
PKI,intra-pki,pkiOpenSslAssertionVerify,811,9.902380271074069,9.964300006628036,7.990100026130676,25.669900000095367
PKI,intra-pki,pkiOpenSslVerifyLeaf,811,9.61480530144695,9.680199980735779,7.580799996852875,14.8367999792099
PKI,management,pkiManagementIssuerAssertionSign,98,18.40408469341239,18.632349997758865,14.660400003194809,23.711899995803833
PKI,management,pkiManagementIssuerAssertionVerify,98,10.023351021263064,10.086249992251396,8.099500000476837,17.1768000125885
PKI,management,pkiManagementIssuerCAOcspHttpQuery,98,16.253333673489337,13.55069999396801,10.555500000715256,39.45009997487068
PKI,management,pkiManagementLeafAssertionSign,98,18.387831633796498,18.411899983882904,14.445499986410141,36.192800015211105
PKI,management,pkiManagementLeafAssertionVerify,98,9.909710204418825,9.992349997162819,8.025200009346008,16.546499997377396
PKI,management,pkiManagementLeafOcspHttpQuery,98,17.87635612366151,13.45965000987053,10.578000009059906,39.98999997973442
PKI,management,pkiManagementOcspResponderRefresh,98,111.35103673290233,106.13985000550747,57.535799980163574,287.39309999346733
PKI,management,pkiManagementOpenSslVerifyIssuerCA,98,9.54764898121357,9.593700006604195,7.927700012922287,11.099000006914139
PKI,management,pkiManagementOpenSslVerifyLeaf,98,9.943102041373448,10.006750002503395,8.035400003194809,17.670800000429153
PKI,management,pkiManagementTargetExponentialWait,98,198.03785101978147,0,0,2255.9089000225067
PKI,management,pkiOpenSslIssueCsr,98,18.0208438780843,18.032800003886223,15.708700001239777,23.407800018787384
PKI,management,pkiOpenSslIssueExtractPubkey,98,9.708531635756396,9.79160000383854,7.812900006771088,14.487100005149841
PKI,management,pkiOpenSslIssueKeygen,98,41.74809591837075,39.11474999785423,17.70550000667572,93.02169999480247
PKI,management,pkiOpenSslIssueSignCert,98,14.872358162792361,13.781049996614456,11.585799992084503,108.8885999917984
