epsilon,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho,DPKI_sim,PKI_sim,PKI_sim_raw,pkiNetworkCompensationSec,pkiNetworkCompensationMs,pkiAuthNetworkSetupMs,pkiOcspNetworkRttMs,pkiAuthCount,pkiOcspCount,pkiCompleted,sourceRun,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,pkiMuCrossExtraCertificateMeasured,calibrationScope
0.2878787878787879,0.1112211760413835,0.0849399462072891,0.1020621861404519,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2929292929292929,0.1114935916716251,0.0850338361855652,0.1027792981115661,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.297979797979798,0.1117667050009941,0.0851280954529646,0.1034964100826804,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3,,,,,0.1077331780997216,0.1030844162700814,0.0993528625995814,0.0037315536705,3.7315536705,1.48386291,1.40121465,900.0,1710.0,1000.0,epsilon_lambdap30,,,,,,,,,,,
0.303030303030303,0.1120405171469201,0.0852227247370229,0.1042135220537947,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3080808080808081,0.1123150292297745,0.0853177247671921,0.104930634024909,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3131313131313131,0.1125902423728797,0.0854130962748472,0.1056477459960233,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3181818181818182,0.1128661577025191,0.0855088399932919,0.1063648579671376,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3232323232323232,0.1131427763479466,0.0856049566577652,0.1070819699382518,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3282828282828283,0.1134200994413967,0.085701447005448,0.1077990819093661,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3333333333333333,0.113698128118094,0.085798311775469,0.1085161938804804,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3383838383838384,0.1139768635162632,0.0858955517089115,0.1092333058515947,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3434343434343435,0.1142563067771389,0.0859931675488195,0.109950417822709,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3484848484848485,0.1145364590449753,0.0860911600402045,0.1106675297938232,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.35,,,,,0.1111292620998174,0.1107845338482232,0.1068638161999732,0.00392071764825,3.92071764825,1.48386291,1.40121465,900.0,1845.0,1000.0,epsilon_lambdap30,,,,,,,,,,,
0.3535353535353536,0.1148173214670568,0.0861895299300516,0.1113846417649375,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3585858585858586,0.1150988951937072,0.0862882779673263,0.1121017537360518,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3636363636363636,0.1153811813783005,0.0863874049029809,0.1128188657071661,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3686868686868687,0.1156641811772702,0.0864869114899611,0.1135359776782804,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.3737373737373737,0.1159478957501201,0.0865867984832124,0.1142530896493946,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
