dataKind,epsilon,DPKI_upper_bound,DPKI_lower_bound,DPKI_experimental,PKI_theory,PKI_experimental,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,lambdaBlockHeightMeasured,lambdaBlockTxConfirmMeanMs,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,calibrationScope,PKI_rho
plot_curve,0.30301003344481603,0.10759717347708576,0.07122813629529057,0.0910628719951653,0.10101114246112963,,,,,,,,,,,,,,
plot_curve,0.30501672240802674,0.107722943495374,0.07125566248804036,0.09114003204413783,0.10128891136955778,,,,,,,,,,,,,,
plot_curve,0.30702341137123745,0.10784887843048063,0.07128327865741126,0.09121722948182451,0.10156695521329323,,,,,,,,,,,,,,
plot_curve,0.3090301003344481,0.10797497828240567,0.07131098480340324,0.09129446430822533,0.10184527399233595,,,,,,,,,,,,,,
plot_curve,0.3110367892976588,0.10810124305114913,0.07133878092601634,0.09137173652334028,0.10212386770668597,,,,,,,,,,,,,,
plot_curve,0.31304347826086953,0.10822767273671098,0.07136666702525053,0.09144904612716939,0.10240273635634325,,,,,,,,,,,,,,
plot_curve,0.31505016722408025,0.10835426733909125,0.07139464310110581,0.09152639311971265,0.10268187994130784,,,,,,,,,,,,,,
plot_curve,0.31705685618729096,0.10848102685828992,0.0714227091535822,0.09160377750097005,0.1029612984615797,,,,,,,,,,,,,,
plot_curve,0.3190635451505016,0.108607951294307,0.0714508651826797,0.0916811992709416,0.10324099191715885,,,,,,,,,,,,,,
plot_curve,0.3210702341137123,0.10873504064714248,0.07147911118839828,0.09175865842962729,0.10352096030804528,,,,,,,,,,,,,,
plot_curve,0.32307692307692304,0.10886229491679639,0.07150744717073795,0.09183615497702713,0.10380120363423899,,,,,,,,,,,,,,
plot_curve,0.32508361204013375,0.10898971410326869,0.07153587312969874,0.09191368891314111,0.10408172189574,,,,,,,,,,,,,,
plot_curve,0.32709030100334446,0.10911729820655941,0.07156438906528062,0.09199126023796923,0.10436251509254829,,,,,,,,,,,,,,
plot_curve,0.3290969899665552,0.10924504722666853,0.07159299497748361,0.0920688689515115,0.10464358322466386,,,,,,,,,,,,,,
plot_curve,0.33110367892976583,0.10937296116359604,0.0716216908663077,0.09214651505376793,0.10492492629208669,,,,,,,,,,,,,,
plot_curve,0.33311036789297654,0.10950104001734198,0.07165047673175287,0.0922241985447385,0.10520654429481682,,,,,,,,,,,,,,
plot_curve,0.33511705685618726,0.10962928378790633,0.07167935257381915,0.0923019194244232,0.10548843723285425,,,,,,,,,,,,,,
plot_curve,0.33712374581939797,0.10975769247528909,0.07170831839250652,0.09237967769282207,0.10577060510619896,,,,,,,,,,,,,,
plot_curve,0.3391304347826087,0.10988626607949026,0.071737374187815,0.09245747334993507,0.10605304791485094,,,,,,,,,,,,,,
plot_curve,0.34113712374581934,0.11001500460050982,0.07176651995974458,0.09253530639576221,0.1063357656588102,,,,,,,,,,,,,,
plot_curve,0.34314381270903005,0.1101439080383478,0.07179575570829524,0.09261317683030351,0.10661875833807677,,,,,,,,,,,,,,
plot_curve,0.34515050167224076,0.11027297639300418,0.07182508143346703,0.09269108465355895,0.10690202595265061,,,,,,,,,,,,,,
plot_curve,0.3471571906354515,0.11040220966447897,0.07185449713525989,0.09276902986552853,0.10718556850253172,,,,,,,,,,,,,,
plot_curve,0.3491638795986622,0.11053160785277218,0.07188400281367387,0.09284701246621226,0.10746938598772014,,,,,,,,,,,,,,
plot_curve,0.3511705685618729,0.11066117095788379,0.07191359846870893,0.09292503245561014,0.10775347840821584,,,,,,,,,,,,,,
plot_curve,0.35317725752508355,0.1107908989798138,0.0719432841003651,0.09300308983372216,0.1080378457640188,,,,,,,,,,,,,,
plot_curve,0.35518394648829427,0.11092079191856222,0.07197305970864237,0.09308118460054832,0.10832248805512906,,,,,,,,,,,,,,
plot_curve,0.357190635451505,0.11105084977412906,0.07200292529354073,0.09315931675608864,0.10860740528154661,,,,,,,,,,,,,,
plot_curve,0.3591973244147157,0.1111810725465143,0.0720328808550602,0.09323748630034309,0.10889259744327143,,,,,,,,,,,,,,
plot_curve,0.3612040133779264,0.11131146023571795,0.07206292639320076,0.0933156932333117,0.10917806454030356,,,,,,,,,,,,,,
plot_curve,0.36321070234113706,0.11144201284174,0.07209306190796243,0.09339393755499445,0.10946380657264294,,,,,,,,,,,,,,
plot_curve,0.36521739130434777,0.11157273036458046,0.07212328739934519,0.09347221926539134,0.10974982354028961,,,,,,,,,,,,,,
plot_curve,0.3672240802675585,0.11170361280423934,0.07215360286734905,0.09355053836450238,0.11003611544324358,,,,,,,,,,,,,,
plot_curve,0.3692307692307692,0.11183466016071662,0.07218400831197401,0.09362889485232756,0.11032268228150484,,,,,,,,,,,,,,
plot_curve,0.3712374581939799,0.1119658724340123,0.07221450373322007,0.0937072887288669,0.11060952405507338,,,,,,,,,,,,,,
plot_curve,0.3732441471571906,0.1120972496241264,0.07224508913108722,0.09378571999412037,0.1108966407639492,,,,,,,,,,,,,,
